Title,Acronym,source,rank,core_id
IEEE International Parallel and Distributed Processing Symposium (was IPPS and SPDP),IPDPS,CORE2018,A,688
IEEE International Parallel and Distributed Processing Symposium (was IPPS and SPDP),IPDPS,CORE2017,A,688
IEEE International Parallel and Distributed Processing Symposium (was IPPS and SPDP),IPDPS,CORE2014,A,688
IEEE International Parallel and Distributed Processing Symposium (was IPPS and SPDP),IPDPS,CORE2013,A,688
IEEE International Parallel and Distributed Processing Symposium (was IPPS and SPDP),IPDPS,ERA2010,A,688
IEEE International Parallel and Distributed Processing Symposium (was IPPS and SPDP),IPDPS,CORE2008,A,688
IEEE International Performance Computing and Communications Conference,IPCCC,CORE2021,B,689
IEEE International Performance Computing and Communications Conference,IPCCC,CORE2020,B,689
IEEE International Performance Computing and Communications Conference,IPCCC,CORE2018,B,689
IEEE International Performance Computing and Communications Conference,IPCCC,CORE2017,B,689
IEEE International Performance Computing and Communications Conference,IPCCC,CORE2014,B,689
IEEE International Performance Computing and Communications Conference,IPCCC,CORE2013,B,689
IEEE International Performance Computing and Communications Conference,IPCCC,ERA2010,B,689
IEEE International Performance Computing and Communications Conference,IPCCC,CORE2008,B,689
IEEE International Requirements Engineering Conference,RE,CORE2021,A,690
IEEE International Requirements Engineering Conference,RE,CORE2020,A,690
IEEE International Requirements Engineering Conference,RE,CORE2018,A,690
IEEE International Requirements Engineering Conference,RE,CORE2017,A,690
IEEE International Requirements Engineering Conference,RE,CORE2014,A,690
IEEE International Requirements Engineering Conference,RE,CORE2013,A,690
IEEE International Requirements Engineering Conference,RE,ERA2010,A,690
IEEE International Requirements Engineering Conference,RE,CORE2008,A,690
"IEEE International Symposium on a World of Wireless, Mobile and Multimedia Networks",WoWMoM,CORE2021,B,691
"IEEE International Symposium on a World of Wireless, Mobile and Multimedia Networks",WoWMoM,CORE2020,A,691
"IEEE International Symposium on a World of Wireless, Mobile and Multimedia Networks",WoWMoM,CORE2018,A,691
"IEEE International Symposium on a World of Wireless, Mobile and Multimedia Networks",WoWMoM,CORE2017,A,691
"IEEE International Symposium on a World of Wireless, Mobile and Multimedia Networks",WoWMoM,CORE2014,A,691
"IEEE International Symposium on a World of Wireless, Mobile and Multimedia Networks",WoWMoM,CORE2013,A,691
"IEEE International Symposium on a World of Wireless, Mobile and Multimedia Networks",WoWMoM,ERA2010,A,691
"IEEE International Symposium on a World of Wireless, Mobile and Multimedia Networks",WoWMoM,CORE2008,A,691
IEEE International Symposium on Adaptive Dynamic Programming and Reinforcement Learning,IEEE ADPRL,CORE2021,C,692
IEEE International Symposium on Adaptive Dynamic Programming and Reinforcement Learning,IEEE ADPRL,CORE2020,C,692
IEEE International Symposium on Adaptive Dynamic Programming and Reinforcement Learning,IEEE ADPRL,CORE2018,C,692
IEEE International Symposium on Adaptive Dynamic Programming and Reinforcement Learning,IEEE ADPRL,CORE2017,C,692
IEEE International Symposium on Adaptive Dynamic Programming and Reinforcement Learning,IEEE ADPRL,CORE2014,C,692
IEEE International Symposium on Adaptive Dynamic Programming and Reinforcement Learning,IEEE ADPRL,CORE2013,C,692
IEEE International Symposium on Adaptive Dynamic Programming and Reinforcement Learning,IEEE ADPRL,ERA2010,C,692
IEEE International Symposium on Artificial Life,IEEE Alife,CORE2021,C,693
IEEE International Symposium on Artificial Life,IEEE Alife,CORE2020,A,693
IEEE International Symposium on Artificial Life,IEEE Alife,CORE2018,A,693
IEEE International Symposium on Artificial Life,IEEE Alife,CORE2017,A,693
IEEE International Symposium on Artificial Life,IEEE Alife,CORE2014,A,693
IEEE International Symposium on Artificial Life,IEEE Alife,CORE2013,A,693
IEEE International Symposium on Artificial Life,IEEE Alife,ERA2010,A,693
IEEE International Symposium on Artificial Life,IEEE Alife,CORE2008,A,693
IEEE International Symposium on Biomedical Imaging,,ERA2010,A,694
"IEEE International Symposium on Cluster, Cloud and Grid Computing",CCGRID,CORE2021,A,695
"IEEE International Symposium on Cluster, Cloud and Grid Computing",CCGRID,CORE2020,A,695
"IEEE International Symposium on Cluster, Cloud and Grid Computing",CCGRID,CORE2018,A,695
"IEEE International Symposium on Cluster, Cloud and Grid Computing",CCGRID,CORE2017,A,695
"IEEE International Symposium on Cluster, Cloud and Grid Computing",CCGRID,CORE2014,A,695
"IEEE International Symposium on Cluster, Cloud and Grid Computing",CCGRID,CORE2013,A,695
"IEEE International Symposium on Cluster, Cloud and Grid Computing",CCGRID,ERA2010,A,695
"IEEE International Symposium on Cluster, Cloud and Grid Computing",CCGRID,CORE2008,A,695
International Symposium on Distributed Simulation and Real Time Applications,DS-RT,CORE2021,C,696
International Symposium on Distributed Simulation and Real Time Applications,DS-RT,CORE2020,B,696
International Symposium on Distributed Simulation and Real Time Applications,DS-RT,CORE2018,B,696
International Symposium on Distributed Simulation and Real Time Applications,DS-RT,CORE2017,B,696
International Symposium on Distributed Simulation and Real Time Applications,DS-RT,CORE2014,B,696
International Symposium on Distributed Simulation and Real Time Applications,DS-RT,CORE2013,B,696
International Symposium on Distributed Simulation and Real Time Applications,DS-RT,ERA2010,B,696
IEEE International Symposium on Electronics and the Environment,,ERA2010,B,697
IEEE International Symposium on High Assurance Systems Engineering,HASE,CORE2021,B,698
IEEE International Symposium on High Assurance Systems Engineering,HASE,CORE2020,B,698
IEEE International Symposium on High Assurance Systems Engineering,HASE,CORE2018,B,698
IEEE International Symposium on High Assurance Systems Engineering,HASE,CORE2017,B,698
IEEE International Symposium on High Assurance Systems Engineering,HASE,CORE2014,B,698
IEEE International Symposium on High Assurance Systems Engineering,HASE,CORE2013,B,698
IEEE International Symposium on High Assurance Systems Engineering,HASE,ERA2010,B,698
IEEE International Symposium on High Assurance Systems Engineering,HASE,CORE2008,B,698
IEEE International Symposium on Information Theory,ISIT,CORE2021,B,699
IEEE International Symposium on Information Theory,ISIT,CORE2020,B,699
IEEE International Symposium on Information Theory,ISIT,CORE2018,B,699
IEEE International Symposium on Information Theory,ISIT,CORE2017,B,699
IEEE International Symposium on Information Theory,ISIT,CORE2014,B,699
IEEE International Symposium on Information Theory,ISIT,CORE2013,B,699
IEEE International Symposium on Information Theory,ISIT,ERA2010,B,699
IEEE International Symposium on Intelligent Control,ISIC,CORE2018,B,700
IEEE International Symposium on Intelligent Control,ISIC,CORE2017,B,700
IEEE International Symposium on Intelligent Control,ISIC,CORE2014,B,700
IEEE International Symposium on Intelligent Control,ISIC,CORE2013,B,700
IEEE International Symposium on Intelligent Control,ISIC,ERA2010,B,700
IEEE International Symposium on Intelligent Control,ISIC,CORE2008,B,700
IEEE International Symposium on Multimedia,ISM,CORE2021,C,701
IEEE International Symposium on Multimedia,ISM,CORE2020,C,701
IEEE International Symposium on Multimedia,ISM,CORE2018,C,701
IEEE International Symposium on Multimedia,ISM,CORE2017,C,701
IEEE International Symposium on Multimedia,ISM,CORE2014,C,701
IEEE International Symposium on Multimedia,ISM,CORE2013,C,701
IEEE International Symposium on Multimedia,ISM,ERA2010,C,701
IEEE International Symposium on Network Computing and Applications,NCA,CORE2021,B,702
IEEE International Symposium on Network Computing and Applications,NCA,CORE2020,A,702
IEEE International Symposium on Network Computing and Applications,NCA,CORE2018,A,702
IEEE International Symposium on Network Computing and Applications,NCA,CORE2017,A,702
IEEE International Symposium on Network Computing and Applications,NCA,CORE2014,A,702
IEEE International Symposium on Network Computing and Applications,NCA,CORE2013,A,702
IEEE International Symposium on Network Computing and Applications,NCA,ERA2010,A,702
IEEE International Symposium on Network Computing and Applications,NCA,CORE2008,C,702
IEEE International Symposium on Real-Time Distributed Computing,ISORC,CORE2021,C,703
IEEE International Symposium on Real-Time Distributed Computing,ISORC,CORE2020,C,703
IEEE International Symposium on Real-Time Distributed Computing,ISORC,CORE2018,C,703
IEEE International Symposium on Real-Time Distributed Computing,ISORC,CORE2017,C,703
IEEE International Symposium on Real-Time Distributed Computing,ISORC,CORE2014,C,703
IEEE International Symposium on Real-Time Distributed Computing,ISORC,CORE2013,C,703
IEEE International Symposium on Real-Time Distributed Computing,ISORC,ERA2010,C,703
IEEE International Symposium on Real-Time Distributed Computing,ISORC,CORE2008,C,703
IEEE International Symposium on Parallel and Distributed Processing with Applications,ISPA,CORE2021,C,704
IEEE International Symposium on Parallel and Distributed Processing with Applications,ISPA,CORE2020,B,704
IEEE International Symposium on Parallel and Distributed Processing with Applications,ISPA,CORE2018,B,704
IEEE International Symposium on Parallel and Distributed Processing with Applications,ISPA,CORE2017,B,704
IEEE International Symposium on Parallel and Distributed Processing with Applications,ISPA,CORE2014,B,704
IEEE International Symposium on Parallel and Distributed Processing with Applications,ISPA,CORE2013,B,704
IEEE International Symposium on Parallel and Distributed Processing with Applications,ISPA,ERA2010,B,704
IEEE International Symposium on Performance Analysis of Systems and Software,ISPASS,CORE2021,B,705
IEEE International Symposium on Performance Analysis of Systems and Software,ISPASS,CORE2020,B,705
IEEE International Symposium on Performance Analysis of Systems and Software,ISPASS,CORE2018,B,705
IEEE International Symposium on Performance Analysis of Systems and Software,ISPASS,CORE2017,C,705
IEEE International Symposium on Performance Analysis of Systems and Software,ISPASS,CORE2014,C,705
IEEE International Symposium on Performance Analysis of Systems and Software,ISPASS,CORE2013,C,705
IEEE International Symposium on Performance Analysis of Systems and Software,ISPASS,ERA2010,C,705
IEEE International Symposium on Personal and Indoor Mobile Radio Conference,PIMRC,CORE2021,B,706
IEEE International Symposium on Personal and Indoor Mobile Radio Conference,PIMRC,CORE2020,B,706
IEEE International Symposium on Personal and Indoor Mobile Radio Conference,PIMRC,CORE2018,B,706
IEEE International Symposium on Personal and Indoor Mobile Radio Conference,PIMRC,CORE2017,B,706
IEEE International Symposium on Personal and Indoor Mobile Radio Conference,PIMRC,CORE2014,B,706
IEEE International Symposium on Personal and Indoor Mobile Radio Conference,PIMRC,CORE2013,B,706
IEEE International Symposium on Personal and Indoor Mobile Radio Conference,PIMRC,ERA2010,B,706
IEEE International Symposium on Personal and Indoor Mobile Radio Conference,PIMRC,CORE2008,B,706
IEEE International Symposium on Security in Networks and Distributed Systems,SSNDS,CORE2018,C,707
IEEE International Symposium on Security in Networks and Distributed Systems,SSNDS,CORE2017,C,707
IEEE International Symposium on Security in Networks and Distributed Systems,SSNDS,CORE2014,C,707
IEEE International Symposium on Security in Networks and Distributed Systems,SSNDS,CORE2013,C,707
IEEE International Symposium on Security in Networks and Distributed Systems,SSNDS,ERA2010,C,707
IEEE International Symposium on Wearable Computers,ISWC,CORE2021,Journal Published,708
IEEE International Symposium on Wearable Computers,ISWC,CORE2020,A*,708
IEEE International Symposium on Wearable Computers,ISWC,CORE2018,A*,708
IEEE International Symposium on Wearable Computers,ISWC,CORE2017,A*,708
IEEE International Symposium on Wearable Computers,ISWC,CORE2014,A*,708
IEEE International Symposium on Wearable Computers,ISWC,CORE2013,A*,708
IEEE International Symposium on Wearable Computers,ISWC,ERA2010,A,708
IEEE International Symposium on Wearable Computers,ISWC,CORE2008,A*,708
IEEE International Symposium on Web Systems Evolution,WSE,CORE2018,C,709
IEEE International Symposium on Web Systems Evolution,WSE,CORE2017,C,709
IEEE International Symposium on Web Systems Evolution,WSE,CORE2014,C,709
